"","workerid","pref1","order0","simPreference0","simulatedAnswer","numFeatures","normResponse0","simRank1","targetFeature","Answer.time_in_minutes","simPreference2","obj1","obj2","pref0","guessRank0","certainty","order2","evalNum","simRank0","targetFeatureNum","normResponse2","sex","order1","guessRank2","normResponse1","blockNr","obj3","simRank2","simPreference1","utterance","uttCode","response1","pref2","featuresPresent","response0","targetUttCode","guessRank1","response2","item","trialNum","education","enjoyment","language","gender","comments","age","assess","uttFeat","targetOC27","obj1OC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode","logLik"
"273",18,"striped",213,1,213,3,1,"striped","texture",3.2663,0,113,213,"solid","solid",0.65,223,3,"solid",2,0,"male",113,"polka-dotted",0,0,223,"polka-dotted",0.5,"circle","322b",0,"polka-dotted","['cloud', 'circle', 'green']",1,"322b-2","striped",0,17291,0,3,2,"English","Male",NA,36,"Yes",1,20,19,20,23,NA,NA,NA,1,0,0,NA,NA,NA,0,0,0,0.33333,0.11111,0.55556,0,0,0,0,0,0,0.31502,0.12943,0.55556,0,0,0,213222,0
"274",18,"striped",131,1,221,4,0.733333333333333,"striped","texture",3.2663,0,221,131,"solid","solid",0.65,331,3,"solid",2,0.0666666666666667,"male",221,"polka-dotted",0.2,0,331,"polka-dotted",0.5,"circle","321",0.15,"polka-dotted","['cloud', 'circle', 'square', 'blue']",0.55,"321-2","striped",0.05,751,1,3,2,"English","Male",NA,36,"Yes",1,5,5,7,9,NA,NA,NA,0.73333,0.2,0.06667,NA,NA,NA,0,0,0,0.55556,0.17284,0.2716,0,0,0,0,0,0,0.53482,0.18348,0.28169,0,0,0,113212,0
"275",18,"striped",132,1,112,2,0.769230769230769,"striped","texture",3.2663,0,112,122,"solid","solid",0.65,122,3,"solid",2,0.115384615384615,"male",112,"polka-dotted",0.115384615384615,0,132,"polka-dotted",0.5,"cloud","331",0.15,"polka-dotted","['cloud', 'red']",1,"331-3","striped",0.15,5300,2,3,2,"English","Male",NA,36,"Yes",1,10,10,13,16,NA,NA,NA,0.76923,0.11538,0.11538,NA,NA,NA,0,0,0,0.73333,0.1037,0.16296,0,0,0,0,0,0,0.67034,0.13537,0.19429,0,0,0,323211,0
"276",18,"striped",321,1,321,5,0.586206896551724,"striped","texture",3.2663,0,321,332,"solid","solid",0.65,213,3,"solid",2,0.103448275862069,"male",332,"polka-dotted",0.310344827586207,0,213,"polka-dotted",0.5,"square","211",0.45,"polka-dotted","['circle', 'square', 'blue', 'red', 'green']",0.85,"211-3","striped",0.15,11101,3,3,2,"English","Male",NA,36,"Yes",1,6,6,18,20,NA,NA,NA,0.58621,0.31034,0.10345,NA,NA,NA,0,0,0,0.53333,0.38519,0.08148,0,0,0,0,0,0,0.50184,0.37853,0.11963,0,0,0,211111,0
"277",18,"striped",113,1,113,5,0.5,"striped","texture",3.2663,0,131,212,"solid","solid",0.95,131,2,"solid",2,0.25,"male",212,"striped",0.25,1,113,"polka-dotted",0.5,"cloud","22b1",0.5,"polka-dotted","['cloud', 'circle', 'blue', 'red', 'green']",1,"22b1-2","polka-dotted",0.5,8671,0,3,2,"English","Male",NA,36,"Yes",1,19,7,11,19,NA,NA,NA,0.5,0.25,0.25,NA,NA,NA,0,0,0,0.33333,0.55556,0.11111,0,0,0,0,0,0,0.31502,0.55556,0.12943,0,0,0,212211,0
"278",18,"striped",333,1,313,4,0.5,"striped","texture",3.2663,0,121,313,"solid","solid",0.95,121,2,"solid",2,0.25,"male",313,"striped",0.25,1,333,"polka-dotted",0.5,"square","22a1",0.5,"polka-dotted","['cloud', 'square', 'blue', 'green']",1,"22a1-3","polka-dotted",0.5,27931,1,3,2,"English","Male",NA,36,"Yes",1,21,4,21,27,NA,NA,NA,0.5,0.25,0.25,NA,NA,NA,0,0,0,0.5,0.44444,0.05556,0,0,0,0,0,0,0.46836,0.44444,0.0872,0,0,0,212111,0
"279",18,"striped",212,1,212,4,0.666666666666667,"striped","texture",3.2663,0,331,212,"solid","solid",0.95,331,2,"solid",2,0,"male",332,"striped",0.333333333333333,1,332,"polka-dotted",0.5,"red","22a2b",0.5,"polka-dotted","['circle', 'square', 'blue', 'red']",1,"22a2b-2a","polka-dotted",0,7331,2,3,2,"English","Male",NA,36,"Yes",3,11,9,11,18,NA,NA,NA,0.66667,0.33333,0,NA,NA,NA,0,0,0,0.31818,0.66667,0.01515,0,0,0,0,0,0,0.28918,0.66667,0.04416,0,0,0,211212,0
"280",18,"striped",122,1,112,3,1,"striped","texture",3.2663,0,121,112,"solid","solid",0.95,121,2,"solid",2,0,"male",112,"striped",0,1,122,"polka-dotted",0.5,"red","322b",0,"polka-dotted","['cloud', 'blue', 'red']",1,"322b-2","polka-dotted",0,2590,3,3,2,"English","Male",NA,36,"Yes",3,10,4,10,13,NA,NA,NA,1,0,0,NA,NA,NA,0,0,0,0.57424,0.38872,0.03704,0,0,0,0,0,0,0.49286,0.4036,0.10353,0,0,0,213212,0
"281",18,"red",113,1,221,5,0.5,"red","color",3.2663,0,221,232,"blue","blue",0.5,221,3,"blue",3,0.25,"male",232,"green",0.25,2,113,"green",0.5,"circle","211",0.5,"green","['cloud', 'circle', 'solid', 'striped', 'polka-dotted']",1,"211-3","red",0.5,9402,0,3,2,"English","Male",NA,36,"Yes",1,5,5,17,19,NA,NA,NA,NA,NA,NA,0.5,0.25,0.25,0,0,0,0,0,0,0.5,0.16667,0.33333,0,0,0,0,0,0,0.47752,0.18915,0.33333,211111,0
"282",18,"red",222,1,222,4,0.5,"red","color",3.2663,0,222,313,"blue","blue",0.5,223,3,"blue",3,0.25,"male",313,"green",0.25,2,223,"green",0.5,"circle","22a2b",0.5,"green","['circle', 'square', 'solid', 'striped']",1,"22a2b-2b","red",0.5,17432,1,3,2,"English","Male",NA,36,"Yes",1,14,14,21,23,NA,NA,NA,NA,NA,NA,0.5,0.25,0.25,0,0,0,0,0,0,0.71429,0.20408,0.08163,0,0,0,0,0,0,0.69557,0.20177,0.10266,212112,0
"283",18,"red",133,1,121,4,0.571428571428571,"red","color",3.2663,0,121,112,"blue","blue",0.5,121,3,"blue",3,0.2,"male",112,"green",0.228571428571429,2,133,"green",0.5,"cloud","311",0.4,"green","['cloud', 'solid', 'striped', 'polka-dotted']",1,"311-3","red",0.35,20631,2,3,2,"English","Male",NA,36,"Yes",1,4,4,10,25,NA,NA,NA,NA,NA,NA,0.57143,0.22857,0.2,0,0,0,0,0,0,0.82857,0.12245,0.04898,0,0,0,0,0,0,0.76679,0.14634,0.08687,321111,0
"284",18,"red",222,1,222,4,0.571428571428571,"red","color",3.2663,0,111,212,"blue","blue",0.5,212,3,"blue",3,0.2,"male",111,"green",0.228571428571429,2,222,"green",0.5,"striped","22a2b",0.4,"green","['cloud', 'circle', 'solid', 'striped']",1,"22a2b-2a","red",0.35,3312,3,3,2,"English","Male",NA,36,"Yes",2,14,1,11,14,NA,NA,NA,NA,NA,NA,0.57143,0.22857,0.2,0,0,0,0,0,0,0.57989,0.30604,0.11407,0,0,0,0,0,0,0.51549,0.29237,0.19215,122121,0
"285",18,"circle",212,0.5,212,3,0.256410256410256,"cloud","shape",3.2663,0,112,212,"cloud","circle",0.2,112,3,"circle",1,0.256410256410256,"male",113,"square",0.487179487179487,3,113,"square",1,"red","322b",0.95,"square","['solid', 'red', 'green']",0.5,"322b-2","cloud",0.5,8700,0,3,2,"English","Male",NA,36,"Yes",3,11,10,11,19,0.25641,0.48718,0.25641,NA,NA,NA,NA,NA,NA,0.11111,0.33333,0.55556,0,0,0,0,0,0,0.13408,0.31036,0.55556,0,0,0,0,0,0,213212,0
"286",18,"circle",323,0.5,113,4,0.263157894736842,"cloud","shape",3.2663,0,121,113,"cloud","circle",0.2,113,3,"circle",1,0.263157894736842,"male",121,"square",0.473684210526316,3,323,"square",1,"green","22b2b",0.9,"square","['solid', 'striped', 'blue', 'green']",0.5,"22b2b-2","cloud",0.5,19270,1,3,2,"English","Male",NA,36,"Yes",3,19,4,19,24,0.26316,0.47368,0.26316,NA,NA,NA,NA,NA,NA,0.25926,0.55556,0.18519,0,0,0,0,0,0,0.25681,0.52943,0.21375,0,0,0,0,0,0,212212,0
"287",18,"circle",121,0.5,121,4,0.340909090909091,"cloud","shape",3.2663,0,121,131,"cloud","circle",0.2,323,3,"circle",1,0.25,"male",131,"square",0.409090909090909,3,323,"square",1,"blue","22a2b",0.9,"square","['striped', 'polka-dotted', 'blue', 'green']",0.75,"22a2b-2a","cloud",0.55,17890,2,3,2,"English","Male",NA,36,"Yes",3,4,4,7,24,0.34091,0.40909,0.25,NA,NA,NA,NA,NA,NA,0.12929,0.75758,0.11313,0,0,0,0,0,0,0.1361,0.73772,0.12617,0,0,0,0,0,0,212122,0
"288",18,"circle",233,0.5,222,4,0.326086956521739,"cloud","shape",3.2663,0,222,322,"cloud","circle",0.2,322,3,"circle",1,0.282608695652174,"male",222,"square",0.391304347826087,3,233,"square",1,"striped","22a2b",0.9,"square","['striped', 'polka-dotted', 'red', 'green']",0.75,"22a2b-2b","cloud",0.65,24040,3,3,2,"English","Male",NA,36,"Yes",2,14,14,15,26,0.32609,0.3913,0.28261,NA,NA,NA,NA,NA,NA,0.27073,0.67561,0.05367,0,0,0,0,0,0,0.28257,0.63537,0.08206,0,0,0,0,0,0,212122,0
"289",19,"red",113,0.5,113,4,0.333333333333333,"blue","color",6.07456666666667,1,122,322,"blue","green",0.75,322,2,"green",3,0.282051282051282,"female",122,"blue",0.384615384615385,0,113,"red",0,"solid","22a2b",0.75,"green","['cloud', 'square', 'solid', 'striped']",0.65,"22a2b-2a","red",0.55,9192,0,1,1,"english","Male","ty",33,"Yes",2,19,13,15,19,NA,NA,NA,NA,NA,NA,0.33333,0.38462,0.28205,0,0,0,0,0,0,0.55556,0.22222,0.22222,0,0,0,0,0,0,0.55556,0.22222,0.22222,122112,0
"290",19,"red",321,0.5,321,5,0.411764705882353,"blue","color",6.07456666666667,1,321,332,"blue","green",0.75,332,2,"green",3,0.205882352941176,"female",213,"blue",0.382352941176471,0,213,"red",0,"square","211",0.65,"green","['circle', 'square', 'solid', 'striped', 'polka-dotted']",0.7,"211-3","red",0.35,11102,1,1,1,"english","Male","ty",33,"Yes",1,6,6,18,20,NA,NA,NA,NA,NA,NA,0.41176,0.38235,0.20588,0,0,0,0,0,0,0.61111,0.11111,0.27778,0,0,0,0,0,0,0.61109,0.11113,0.27778,211111,0
"291",19,"red",113,0.5,113,4,0,"blue","color",6.07456666666667,1,111,331,"blue","green",0.75,111,2,"green",3,1,"female",331,"blue",0,0,113,"red",0,"cloud","22a2b",0,"green","['cloud', 'square', 'solid', 'polka-dotted']",0,"22a2b-2b","red",1,8442,2,1,1,"english","Male","ty",33,"Yes",1,19,1,9,19,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0.29932,0.2381,0.46259,0,0,0,0,0,0,0.29933,0.23813,0.46254,212112,0
"292",19,"red",113,0.5,113,2,0,"blue","color",6.07456666666667,1,111,112,"blue","green",0.75,111,2,"green",3,1,"female",112,"blue",0,0,113,"red",0,"cloud","331",0,"green","['cloud', 'solid']",0,"331-3","red",1,8520,3,1,1,"english","Male","ty",33,"Yes",1,19,1,10,19,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0.17959,0.14286,0.67755,0,0,0,0,0,0,0.17962,0.1429,0.67748,323211,0
"293",19,"circle",121,0.5,321,3,0,"cloud","shape",6.07456666666667,1,121,321,"cloud","square",0.7,131,3,"square",1,1,"female",321,"circle",0,1,131,"circle",0,"striped","322b",0,"square","['striped', 'polka-dotted', 'blue']",0,"322b-2","cloud",1,330,0,1,1,"english","Male","ty",33,"Yes",2,6,4,6,7,0,0,1,NA,NA,NA,NA,NA,NA,0.11111,0.55556,0.33333,0,0,0,0,0,0,0.11113,0.55556,0.33331,0,0,0,0,0,0,213212,0
"294",19,"circle",333,0.5,231,4,0,"cloud","shape",6.07456666666667,1,231,213,"cloud","square",0.7,231,3,"square",1,0,"female",213,"circle",1,1,333,"circle",0,"blue","22b2b",1,"square","['solid', 'polka-dotted', 'blue', 'green']",0,"22b2b-2","cloud",0,27780,1,1,1,"english","Male","ty",33,"Yes",3,8,8,20,27,0,1,0,NA,NA,NA,NA,NA,NA,0.2381,0.41905,0.34286,0,0,0,0,0,0,0.23814,0.41903,0.34283,0,0,0,0,0,0,122122,0
"295",19,"circle",313,0.5,313,2,0,"cloud","shape",6.07456666666667,1,113,213,"cloud","square",0.7,113,3,"square",1,1,"female",213,"circle",0,1,313,"circle",0,"green","331",0,"square","['solid', 'green']",0,"331-3","cloud",1,13290,2,1,1,"english","Male","ty",33,"Yes",3,21,19,20,21,0,0,1,NA,NA,NA,NA,NA,NA,0.14286,0.25143,0.60571,0,0,0,0,0,0,0.14291,0.25144,0.60565,0,0,0,0,0,0,323211,0
"296",19,"circle",321,0.5,333,4,0.259259259259259,"cloud","shape",6.07456666666667,1,321,133,"cloud","square",0.7,333,3,"square",1,0.740740740740741,"female",133,"circle",0,1,333,"circle",0,"polka-dotted","22a2b",0,"square","['striped', 'polka-dotted', 'blue', 'green']",0.35,"22a2b-2b","cloud",1,28810,3,1,1,"english","Male","ty",33,"Yes",2,27,6,25,27,0.25926,0,0.74074,NA,NA,NA,NA,NA,NA,0.05487,0.45643,0.4887,0,0,0,0,0,0,0.0549,0.45645,0.48865,0,0,0,0,0,0,212122,0
"297",19,"circle",131,0.5,321,4,0,"cloud","shape",6.07456666666667,1,211,321,"cloud","square",0.6,321,2,"square",1,1,"female",211,"cloud",0,2,131,"circle",0,"striped","311",0,"square","['solid', 'striped', 'polka-dotted', 'blue']",0,"311-3","circle",1,310,0,1,1,"english","Male","ty",33,"Yes",2,6,2,6,7,0,0,1,NA,NA,NA,NA,NA,NA,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,113211,0
"298",19,"circle",323,0.5,323,3,0,"cloud","shape",6.07456666666667,1,113,213,"cloud","square",0.6,213,2,"square",1,1,"female",113,"cloud",0,2,323,"circle",0,"green","321",0,"square","['solid', 'striped', 'green']",0,"321-3","circle",1,19600,1,1,1,"english","Male","ty",33,"Yes",3,24,19,20,24,0,0,1,NA,NA,NA,NA,NA,NA,0.2,0.2,0.6,0,0,0,0,0,0,0.20002,0.20002,0.59995,0,0,0,0,0,0,321211,0
"299",19,"circle",222,0.5,233,4,0,"cloud","shape",6.07456666666667,1,222,322,"cloud","square",0.6,233,2,"square",1,0,"female",322,"cloud",1,2,233,"circle",0,"polka-dotted","22a2b",1,"square","['striped', 'polka-dotted', 'red', 'green']",0,"22a2b-2b","circle",0,24040,2,1,1,"english","Male","ty",33,"Yes",2,26,14,15,26,0,1,0,NA,NA,NA,NA,NA,NA,0.38462,0.25,0.36538,0,0,0,0,0,0,0.38465,0.25,0.36535,0,0,0,0,0,0,122112,0
"300",19,"circle",322,0.5,322,4,0,"cloud","shape",6.07456666666667,1,112,322,"cloud","square",0.6,112,2,"square",1,1,"female",232,"cloud",0,2,232,"circle",0,"red","311",0,"square","['solid', 'striped', 'polka-dotted', 'red']",0,"311-3","circle",1,6600,3,1,1,"english","Male","ty",33,"Yes",3,15,10,15,17,0,0,1,NA,NA,NA,NA,NA,NA,0.23077,0.15,0.61923,0,0,0,0,0,0,0.23081,0.15002,0.61917,0,0,0,0,0,0,321111,0
"301",19,"striped",333,1,321,4,0.375,"striped","texture",6.07456666666667,0,321,312,"solid","solid",0.65,321,2,"solid",2,0,"female",312,"striped",0.625,3,333,"polka-dotted",0.5,"blue","311",1,"polka-dotted","['square', 'blue', 'red', 'green']",0.6,"311-3","polka-dotted",0,26600,0,1,1,"english","Male","ty",33,"Yes",3,6,6,12,27,NA,NA,NA,0.375,0.625,0,NA,NA,NA,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,113211,0
"302",19,"striped",331,1,131,4,0.230769230769231,"striped","texture",6.07456666666667,0,221,131,"solid","solid",0.65,131,2,"solid",2,0.769230769230769,"female",221,"striped",0,3,331,"polka-dotted",0.5,"cloud","321",0,"polka-dotted","['cloud', 'circle', 'square', 'blue']",0.3,"321-2","polka-dotted",1,751,1,1,1,"english","Male","ty",33,"Yes",1,7,5,7,9,NA,NA,NA,0.23077,0,0.76923,NA,NA,NA,0,0,0,0.55556,0.22222,0.22222,0,0,0,0,0,0,0.55556,0.22222,0.22222,0,0,0,113221,0
"303",19,"striped",122,1,122,4,0.285714285714286,"striped","texture",6.07456666666667,0,311,321,"solid","solid",0.65,321,2,"solid",2,0,"female",311,"striped",0.714285714285714,3,122,"polka-dotted",0.5,"red","22a2b",1,"polka-dotted","['cloud', 'square', 'blue', 'red']",0.4,"22a2b-2b","polka-dotted",0,2321,2,1,1,"english","Male","ty",33,"Yes",3,13,3,6,13,NA,NA,NA,0.28571,0.71429,0,NA,NA,NA,0,0,0,0.33772,0.24561,0.41667,0,0,0,0,0,0,0.33772,0.24561,0.41667,0,0,0,122112,0
"304",19,"striped",323,1,213,4,1,"striped","texture",6.07456666666667,0,213,323,"solid","solid",0.65,133,2,"solid",2,0,"female",213,"striped",0,3,133,"polka-dotted",0.5,"circle","311",0,"polka-dotted","['cloud', 'circle', 'square', 'green']",1,"311-3","polka-dotted",0,22961,3,1,1,"english","Male","ty",33,"Yes",1,20,20,24,25,NA,NA,NA,1,0,0,NA,NA,NA,0,0,0,0.3348,0.30409,0.36111,0,0,0,0,0,0,0.3348,0.30409,0.36111,0,0,0,113211,0
"305",20,"red",323,0.5,312,4,0.136363636363636,"blue","color",4.93483333333333,1,312,323,"blue","red",0.75,312,0,"green",3,0,"male",333,"green",0.863636363636364,0,333,"red",0,"solid","321",0.95,"green","['square', 'solid', 'striped', 'polka-dotted']",0.15,"321-2","blue",0,28641,0,3,1,"English","Female",NA,31,"Yes",2,12,12,24,27,NA,NA,NA,NA,NA,NA,0.13636,0.86364,0,0,0,0,0,0,0,0.55556,0.22222,0.22222,0,0,0,0,0,0,0.55556,0.22222,0.22222,113212,0
"306",20,"red",121,0.5,312,5,0.05,"blue","color",4.93483333333333,1,121,312,"blue","red",0.75,132,0,"green",3,0,"male",312,"green",0.95,0,132,"red",0,"solid","22b1",0.95,"green","['cloud', 'square', 'solid', 'striped', 'polka-dotted']",0.05,"22b1-2","blue",0,5132,1,3,1,"English","Female",NA,31,"Yes",2,12,4,12,16,NA,NA,NA,NA,NA,NA,0.05,0.95,0,0,0,0,0,0,0,0.33772,0.24561,0.41667,0,0,0,0,0,0,0.33772,0.24561,0.41667,112112,0
"307",20,"red",233,0.5,211,4,0.2,"blue","color",4.93483333333333,1,211,331,"blue","red",0.75,331,0,"green",3,0,"male",211,"green",0.8,0,233,"red",0,"solid","22b2b",0.8,"green","['circle', 'square', 'solid', 'polka-dotted']",0.2,"22b2b-2","blue",0,23292,2,3,1,"English","Female",NA,31,"Yes",2,2,2,9,26,NA,NA,NA,NA,NA,NA,0.2,0.8,0,0,0,0,0,0,0,0.26522,0.44872,0.28606,0,0,0,0,0,0,0.26522,0.44872,0.28606,122122,0
"308",20,"red",212,0.5,212,4,0.2,"blue","color",4.93483333333333,1,212,222,"blue","red",0.75,233,0,"green",3,0,"male",222,"green",0.8,0,233,"red",0,"solid","321",0.8,"green","['circle', 'solid', 'striped', 'polka-dotted']",0.2,"321-2","blue",0,23881,3,3,1,"English","Female",NA,31,"Yes",2,11,11,14,26,NA,NA,NA,NA,NA,NA,0.2,0.8,0,0,0,0,0,0,0,0.47434,0.2835,0.24216,0,0,0,0,0,0,0.47434,0.2835,0.24216,113221,0
"309",20,"red",212,0.5,122,4,0.208333333333333,"blue","color",4.93483333333333,1,212,122,"blue","blue",0.3,122,2,"green",3,0.166666666666667,"male",213,"red",0.625,1,213,"red",0,"striped","22a2b",0.75,"green","['cloud', 'circle', 'solid', 'striped']",0.25,"22a2b-2b","green",0.2,10452,0,3,1,"English","Female",NA,31,"Yes",2,13,11,13,20,NA,NA,NA,NA,NA,NA,0.20833,0.625,0.16667,0,0,0,0,0,0,0.55556,0.22222,0.22222,0,0,0,0,0,0,0.55556,0.22222,0.22222,122112,0
"310",20,"red",222,0.5,222,3,0.208333333333333,"blue","color",4.93483333333333,1,231,222,"blue","blue",0.3,233,2,"green",3,0.166666666666667,"male",231,"red",0.625,1,233,"red",0,"striped","321",0.75,"green","['circle', 'striped', 'polka-dotted']",0.25,"321-3","green",0.2,23851,1,3,1,"English","Female",NA,31,"Yes",2,14,8,14,26,NA,NA,NA,NA,NA,NA,0.20833,0.625,0.16667,0,0,0,0,0,0,0.40741,0.2963,0.2963,0,0,0,0,0,0,0.40741,0.2963,0.2963,123211,0
"311",20,"red",131,0.5,233,4,0.192307692307692,"blue","color",4.93483333333333,1,131,233,"blue","blue",0.3,333,2,"green",3,0.384615384615385,"male",233,"red",0.423076923076923,1,333,"red",0,"circle","321",0.55,"green","['cloud', 'circle', 'square', 'polka-dotted']",0.25,"321-2","green",0.5,29061,2,3,1,"English","Female",NA,31,"Yes",1,26,7,26,27,NA,NA,NA,NA,NA,NA,0.19231,0.42308,0.38462,0,0,0,0,0,0,0.25688,0.51282,0.2303,0,0,0,0,0,0,0.25688,0.51282,0.2303,113221,0
"312",20,"red",322,0.5,211,4,0.451612903225806,"blue","color",4.93483333333333,1,211,212,"blue","blue",0.3,212,2,"green",3,0.32258064516129,"male",211,"red",0.225806451612903,1,322,"red",0,"circle","22a2b",0.35,"green","['circle', 'square', 'solid', 'striped']",0.7,"22a2b-2b","green",0.5,4102,3,3,1,"English","Female",NA,31,"Yes",1,2,2,11,15,NA,NA,NA,NA,NA,NA,0.45161,0.22581,0.32258,0,0,0,0,0,0,0.36783,0.20425,0.42793,0,0,0,0,0,0,0.33273,0.23934,0.42793,212112,0
"313",20,"circle",123,0,233,3,0.178571428571429,"circle","shape",4.93483333333333,1,123,133,"cloud","circle",0.8,233,2,"square",1,0.285714285714286,"male",133,"cloud",0.535714285714286,2,233,"cloud",0.5,"polka-dotted","322b",0.75,"square","['striped', 'polka-dotted', 'green']",0.25,"322b-2","square",0.4,25970,0,3,1,"English","Female",NA,31,"Yes",2,26,22,25,26,0.17857,0.53571,0.28571,NA,NA,NA,NA,NA,NA,0.11111,0.33333,0.55556,0,0,0,0,0,0,0.14191,0.30254,0.55556,0,0,0,0,0,0,213212,0
"314",20,"circle",223,0,223,4,0.161290322580645,"circle","shape",4.93483333333333,1,332,123,"cloud","circle",0.8,332,2,"square",1,0.258064516129032,"male",123,"cloud",0.580645161290323,2,223,"cloud",0.5,"striped","22a1",0.9,"square","['striped', 'polka-dotted', 'red', 'green']",0.25,"22a1-3","square",0.4,17670,1,3,1,"English","Female",NA,31,"Yes",2,23,18,22,23,0.16129,0.58065,0.25806,NA,NA,NA,NA,NA,NA,0.05556,0.5,0.44444,0,0,0,0,0,0,0.10251,0.45305,0.44444,0,0,0,0,0,0,212111,0
"315",20,"circle",223,0,323,2,0.0666666666666667,"circle","shape",4.93483333333333,1,123,223,"cloud","circle",0.8,123,2,"square",1,0.333333333333333,"male",323,"cloud",0.6,2,323,"cloud",0.5,"striped","331",0.9,"square","['striped', 'green']",0.1,"331-3","square",0.5,20230,2,3,1,"English","Female",NA,31,"Yes",2,24,22,23,24,0.06667,0.6,0.33333,NA,NA,NA,NA,NA,NA,0.03333,0.3,0.66667,0,0,0,0,0,0,0.0961,0.30642,0.59748,0,0,0,0,0,0,323211,0
"316",20,"circle",133,0,331,3,0.0666666666666667,"circle","shape",4.93483333333333,1,231,331,"cloud","circle",0.8,231,2,"square",1,0.333333333333333,"male",331,"cloud",0.6,2,133,"cloud",0.5,"blue","321",0.9,"square","['polka-dotted', 'blue', 'green']",0.1,"321-3","square",0.5,20590,3,3,1,"English","Female",NA,31,"Yes",3,9,8,9,25,0.06667,0.6,0.33333,NA,NA,NA,NA,NA,NA,0.18333,0.15,0.66667,0,0,0,0,0,0,0.21471,0.18476,0.60052,0,0,0,0,0,0,213211,0
"317",20,"red",122,1,221,3,0.483870967741935,"green","color",4.93483333333333,0.5,221,122,"blue","blue",0.75,221,2,"blue",3,0.193548387096774,"male",223,"green",0.32258064516129,3,223,"red",0,"circle","321",0.5,"green","['cloud', 'circle', 'striped']",0.75,"321-3","red",0.3,16101,0,3,1,"English","Female",NA,31,"Yes",1,5,5,13,23,NA,NA,NA,NA,NA,NA,0.48387,0.32258,0.19355,0,0,0,0,0,0,0.5,0.33333,0.16667,0,0,0,0,0,0,0.46845,0.33333,0.19822,213211,0
"318",20,"red",111,1,312,4,0.483870967741935,"green","color",4.93483333333333,0.5,111,312,"blue","blue",0.75,332,2,"blue",3,0.193548387096774,"male",312,"green",0.32258064516129,3,332,"red",0,"square","22a2b",0.5,"green","['cloud', 'square', 'solid', 'polka-dotted']",0.75,"22a2b-2a","red",0.3,7352,1,3,1,"English","Female",NA,31,"Yes",1,12,1,12,18,NA,NA,NA,NA,NA,NA,0.48387,0.32258,0.19355,0,0,0,0,0,0,0.37037,0.2963,0.33333,0,0,0,0,0,0,0.33744,0.28058,0.38198,212122,0
"319",20,"red",213,1,221,5,0.566666666666667,"green","color",4.93483333333333,0.5,221,332,"blue","blue",0.75,221,2,"blue",3,0.1,"male",332,"green",0.333333333333333,3,213,"red",0,"circle","211",0.5,"green","['circle', 'square', 'solid', 'striped', 'polka-dotted']",0.85,"211-3","red",0.15,11092,2,3,1,"English","Female",NA,31,"Yes",1,5,5,18,20,NA,NA,NA,NA,NA,NA,0.56667,0.33333,0.1,0,0,0,0,0,0,0.51852,0.31481,0.16667,0,0,0,0,0,0,0.4705,0.30696,0.22254,211111,0
"320",20,"red",213,1,231,5,0.566666666666667,"green","color",4.93483333333333,0.5,231,122,"blue","blue",0.75,231,2,"blue",3,0.1,"male",122,"green",0.333333333333333,3,213,"red",0,"circle","211",0.5,"green","['cloud', 'circle', 'solid', 'striped', 'polka-dotted']",0.85,"211-3","red",0.15,10422,3,3,1,"English","Female",NA,31,"Yes",1,8,8,13,20,NA,NA,NA,NA,NA,NA,0.56667,0.33333,0.1,0,0,0,0,0,0,0.59259,0.32407,0.08333,0,0,0,0,0,0,0.53703,0.32014,0.14283,211111,0
"321",21,"red",313,1,313,5,0.3125,"red","color",10.4254333333333,0,212,313,"blue","blue",0.65,133,3,"blue",3,0.46875,"male",212,"green",0.21875,0,133,"green",0.5,"square","22b1",0.35,"green","['cloud', 'circle', 'square', 'solid', 'polka-dotted']",0.5,"22b1-2","red",0.75,22242,0,2,1,"english","Male",NA,38,"Yes",1,21,11,21,25,NA,NA,NA,NA,NA,NA,0.3125,0.21875,0.46875,0,0,0,0,0,0,0.55556,0.22222,0.22222,0,0,0,0,0,0,0.55556,0.22222,0.22222,112122,0
"322",21,"red",331,1,112,4,0.257142857142857,"red","color",10.4254333333333,0,331,112,"blue","blue",0.65,112,3,"blue",3,0.285714285714286,"male",133,"green",0.457142857142857,0,133,"green",0.5,"cloud","22b1",0.8,"green","['cloud', 'square', 'solid', 'polka-dotted']",0.45,"22b1-3","red",0.5,20682,1,2,1,"english","Male",NA,38,"Yes",1,10,9,10,25,NA,NA,NA,NA,NA,NA,0.25714,0.45714,0.28571,0,0,0,0,0,0,0.44444,0.44444,0.11111,0,0,0,0,0,0,0.44444,0.35786,0.19769,211211,0
